mssv,hocky,namhoc,dtbhk,sotchk,namkhoahoc,hk
354309A2XPvAibaEXe8aMmuWiMhL4vWN6UGHCU4I,1,5,8.63,10,2014,9
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,1,1,5.55,20,2014,1
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,2,1,4.69,22,2014,2
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,1,2,5.88,29,2014,3
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,2,2,6.09,19,2014,4
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,1,3,5.71,19,2014,5
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,2,3,5.63,19,2014,6
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,1,4,4.82,19,2014,7
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,2,4,4.37,11,2014,8
6FE365DAXPvAibaEXe8aMmuWiMhL4vvkqMUcxyN3,1,5,0.0,6,2014,9
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,1,1,7.11,19,2014,1
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,2,1,6.9,24,2014,2
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,1,2,6.5,21,2014,3
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,2,2,7.41,17,2014,4
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,1,3,5.64,14,2014,5
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,2,3,6.65,19,2014,6
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,1,4,6.66,20,2014,7
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,2,4,6.9,18,2014,8
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,1,5,4.0,6,2014,9
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,1,1,6.67,24,2014,1
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,2,1,6.75,19,2014,2
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,1,2,6.75,23,2014,3
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,2,2,5.86,20,2014,4
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,1,3,5.29,27,2014,5
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,1,4,7.05,17,2014,7
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,2,4,5.79,19,2014,8
63B4D770XPvAibaEXe8aMmuWiMhL4jMRcKmNNQ38,1,5,8.26,11,2014,9
269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,1,1,6.4,20,2014,1
269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,2,1,5.94,24,2014,2
269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,1,2,5.17,21,2014,3
269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,2,2,0.93,12,2014,4
269A6330XPvAibaEXe8aMmuWiMhL4vFI0OzjFGky,1,3,0.0,12,2014,5
D3776D36XPvAibaEXe8FWWF7xHXRANfzexilJ2RG,1,1,2.0,13,2014,1
D3776D36XPvAibaEXe8FWWF7xHXRANfzexilJ2RG,2,1,2.86,7,2014,2
D3776D36XPvAibaEXe8FWWF7xHXRANfzexilJ2RG,1,2,0.29,16,2014,3
D3776D36XPvAibaEXe8FWWF7xHXRANfzexilJ2RG,2,2,0.16,13,2014,4
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,1,1,7.03,20,2014,1
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,2,1,6.83,25,2014,2
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,1,2,7.34,20,2014,3
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,2,2,7.17,16,2014,4
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,1,3,6.17,19,2014,5
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,2,3,6.53,16,2014,6
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,1,4,7.48,15,2014,7
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,2,4,2.82,11,2014,8
E0B02E8EXPvAibaEXe8FWWF7xHXRAAavJy7+pwwV,1,5,8.38,16,2014,9
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,1,1,6.5,20,2014,1
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,2,1,5.64,17,2014,2
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,1,2,6.87,23,2014,3
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,2,2,6.05,22,2014,4
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,1,3,5.48,23,2014,5
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,2,3,4.47,23,2014,6
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,1,4,5.99,21,2014,7
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,2,4,5.15,8,2014,8
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,3,4,8.2,4,2014,9
96608FFBXPvAibaEXe8FWWF7xHXRAJY7V1Nm8Yg2,1,5,4.44,14,2014,9
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,1,1,6.94,24,2014,1
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,2,1,7.5,21,2014,2
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,1,2,6.94,21,2014,3
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,2,2,7.26,15,2014,4
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,1,3,6.28,15,2014,5
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,2,3,6.95,15,2014,6
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,1,4,4.86,20,2014,7
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,2,4,2.18,11,2014,8
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,3,4,0.0,3,2014,9
B961FA7FXPvAibaEXe8FWWF7xHXRAD9tn9AVbX5C,1,5,6.86,15,2014,9
283547DFXPvAibaEXe+sRe0ac318A0E7b0zNbYpD,1,1,6.35,17,2014,1
283547DFXPvAibaEXe+sRe0ac318A0E7b0zNbYpD,2,1,6.25,20,2014,2
283547DFXPvAibaEXe+sRe0ac318A0E7b0zNbYpD,1,2,7.33,25,2014,3
283547DFXPvAibaEXe+sRe0ac318A0E7b0zNbYpD,2,2,6.77,15,2014,4
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,1,1,6.39,19,2014,1
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,2,1,5.07,19,2014,2
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,1,2,6.49,19,2014,3
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,2,2,6.5,21,2014,4
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,1,3,6.45,19,2014,5
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,2,3,6.39,19,2014,6
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,3,3,6.5,4,2014,7
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,1,4,7.45,22,2014,7
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,2,4,6.05,19,2014,8
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,3,4,5.0,3,2014,9
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,1,5,8.88,13,2014,9
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,1,1,5.65,24,2014,1
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,2,1,5.32,19,2014,2
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,1,2,5.01,22,2014,3
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,2,2,6.47,18,2014,4
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,1,3,5.61,23,2014,5
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,2,3,5.25,19,2014,6
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,1,4,5.09,17,2014,7
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,2,4,3.71,11,2014,8
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,3,4,7.1,3,2014,9
C9225DC0XPvAibaEXe+sRe0ac318A5QEIfvPPToT,1,5,7.0,3,2014,9
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,1,1,6.6,20,2014,1
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,2,1,5.0,24,2014,2
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,1,2,6.99,17,2014,3
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,2,2,5.48,16,2014,4
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,1,3,5.67,16,2014,5
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,2,3,6.28,23,2014,6
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,1,4,6.89,17,2014,7
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,2,4,5.29,19,2014,8
FD440240XPvAibaEXe+sRe0ac318A/rz6jPzal2c,1,5,4.29,7,2014,9
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,1,1,5.08,20,2014,1
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,2,1,5.67,24,2014,2
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,1,2,6.28,24,2014,3
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,2,2,6.07,19,2014,4
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,1,3,5.9,24,2014,5
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,2,3,6.17,22,2014,6
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,3,3,6.2,3,2014,7
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,1,4,5.83,20,2014,7
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,2,4,5.3,8,2014,8
660D512BXPvAibaEXe+sRe0ac318A7SvjWgGG7tS,1,5,6.5,17,2014,9
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,1,1,5.29,19,2014,1
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,2,1,4.46,24,2014,2
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,1,2,5.28,19,2014,3
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,2,2,5.82,15,2014,4
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,1,3,4.07,21,2014,5
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,2,3,4.03,15,2014,6
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,3,3,3.35,8,2014,7
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,1,4,2.46,13,2014,7
5C4D83E0XPvAibaEXe9cZqyTkM8+AdTN2mBBOkq0,2,4,1.1,21,2014,8
B66497FFXPvAibaEXe9cZqyTkM8+ATBkLr0/5MxN,1,1,5.25,18,2014,1
B66497FFXPvAibaEXe9cZqyTkM8+ATBkLr0/5MxN,2,1,3.63,21,2014,2
B66497FFXPvAibaEXe9cZqyTkM8+ATBkLr0/5MxN,1,2,3.11,20,2014,3
B66497FFXPvAibaEXe9cZqyTkM8+ATBkLr0/5MxN,2,2,0.5,16,2014,4
B66497FFXPvAibaEXe9cZqyTkM8+ATBkLr0/5MxN,1,3,0.0,12,2014,5
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,1,1,7.6,24,2014,1
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,2,1,8.53,24,2014,2
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,1,2,8.08,21,2014,3
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,2,2,8.43,12,2014,4
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,1,3,6.79,14,2014,5
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,2,3,8.09,19,2014,6
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,1,4,8.23,20,2014,7
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,2,4,8.08,16,2014,8
430EA049XPvAibaEXe+9WAygB66RlKxXCZEJYJ0/,1,5,9.2,10,2014,9
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,1,1,7.65,20,2014,1
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,2,1,7.24,19,2014,2
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,1,2,8.55,24,2014,3
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,2,2,8.66,17,2014,4
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,1,3,8.2,16,2014,5
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,2,3,7.97,19,2014,6
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,1,4,7.78,21,2014,7
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,2,4,8.16,7,2014,8
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,1,5,8.0,10,2014,9
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,1,5.85,20,2014,1
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,2,1,2.91,21,2014,2
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,2,5.29,20,2014,3
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,2,2,5.92,20,2014,4
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,3,2,3.7,4,2014,5
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,3,6.4,19,2014,5
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,2,3,6.82,20,2014,6
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,3,3,7.8,4,2014,7
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,4,7.5,21,2014,7
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,2,4,8.11,17,2014,8
CC35A4FCXPvAibaEXe+9WAygB66RlLweaLJEt9iK,1,5,8.17,6,2014,9
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,1,1,6.8,20,2014,1
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,2,1,6.63,23,2014,2
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,1,2,7.37,24,2014,3
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,2,2,6.77,19,2014,4
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,1,3,6.61,20,2014,5
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,2,3,7.12,15,2014,6
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,1,4,8.56,14,2014,7
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,2,4,7.32,10,2014,8
EEF167BCXPvAibaEXe+9WAygB66RlNNbfhonzp+v,1,5,8.3,10,2014,9
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,1,1,6.65,20,2014,1
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,2,1,6.07,19,2014,2
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,1,2,7.74,24,2014,3
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,2,2,7.32,21,2014,4
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,1,3,7.78,16,2014,5
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,2,3,7.18,16,2014,6
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,1,4,7.01,20,2014,7
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,2,4,5.63,7,2014,8
A04A5CCEXPvAibaEXe+9WAygB66RlF4HE3xKTe4q,1,5,8.2,10,2014,9
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,1,1,4.92,24,2014,1
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,2,1,6.45,21,2014,2
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,1,2,6.5,21,2014,3
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,2,2,7.42,14,2014,4
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,1,3,6.92,19,2014,5
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,2,3,7.1,12,2014,6
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,1,4,6.91,15,2014,7
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,2,4,7.74,13,2014,8
7ADD3374XPvAibaEXe+9WAygB66RlEICjy0jtya5,1,5,8.3,10,2014,9
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,1,1,7.1,24,2014,1
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,2,1,7.97,21,2014,2
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,1,2,8.23,19,2014,3
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,2,2,8.45,15,2014,4
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,1,3,6.16,14,2014,5
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,2,3,6.89,19,2014,6
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,1,4,6.56,20,2014,7
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,2,4,7.44,11,2014,8
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,3,4,0.0,3,2014,9
93409BE3XPvAibaEXe+9WAygB66RlKSPE0wkrqa3,1,5,4.0,3,2014,9
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,1,1,4.83,24,2014,1
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,2,1,4.3,24,2014,2
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,1,2,4.05,24,2014,3
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,2,2,3.69,15,2014,4
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,1,3,3.62,23,2014,5
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,2,3,3.42,24,2014,6
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,3,3,1.85,8,2014,7
43FDC210XPvAibaEXe+9WAygB66RlKvK2zxBj0S3,1,4,1.25,19,2014,7
5FD644FFXPvAibaEXe8x8S8Fn/vYpsTSoxKXHsL2,1,1,0.0,24,2014,1
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1,1,7.55,20,2014,1
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,2,1,6.53,24,2014,2
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1,2,7.15,21,2014,3
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,2,2,8.07,12,2014,4
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1,3,5.35,16,2014,5
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,2,3,6.44,19,2014,6
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1,4,7.3,17,2014,7
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,2,4,7.66,18,2014,8
C98584ACXPvAibaEXe8x8S8Fn/vYptJQN12+0LUI,1,5,8.38,13,2014,9
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,1,1,8.17,24,2014,1
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,2,1,8.75,21,2014,2
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,1,2,7.99,20,2014,3
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,2,2,8.93,15,2014,4
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,1,3,9.05,13,2014,5
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,2,3,8.77,19,2014,6
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,1,4,8.61,17,2014,7
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,2,4,9.54,14,2014,8
9B0DB436XPvAibaEXe8x8S8Fn/vYpv0rBsv/Mv7l,1,5,9.1,10,2014,9
557392BEXPvAibaEXe8x8S8Fn/vYpuVmdjfrIiS2,1,1,1.34,19,2014,1
557392BEXPvAibaEXe8x8S8Fn/vYpuVmdjfrIiS2,2,1,0.0,3,2014,2
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,1,1,6.92,19,2014,1
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,2,1,7.31,13,2014,2
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,1,2,7.82,16,2014,3
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,2,2,7.92,14,2014,4
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,3,2,9.64,7,2014,5
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,1,3,7.56,16,2014,5
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,2,3,7.54,15,2014,6
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,1,4,8.15,16,2014,7
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,2,4,8.77,9,2014,8
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,3,4,9.8,4,2014,9
3F3B6B17XPvAibaEXe8x8S8Fn/vYpv+Qdbyeie+g,1,5,7.57,14,2014,9
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,1,1,5.82,19,2014,1
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2,1,5.58,13,2014,2
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,1,2,5.35,16,2014,3
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2,2,5.47,14,2014,4
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,3,2,7.53,7,2014,5
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,1,3,5.52,16,2014,5
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2,3,7.37,15,2014,6
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,1,4,6.42,21,2014,7
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2,4,6.36,16,2014,8
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,3,4,7.4,4,2014,9
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,1,5,6.97,21,2014,9
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,1,1,6.13,19,2014,1
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,2,1,6.13,12,2014,2
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,1,2,5.56,14,2014,3
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,2,2,6.82,17,2014,4
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,3,2,7.23,7,2014,5
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,1,3,6.21,16,2014,5
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,2,3,6.45,15,2014,6
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,1,4,6.24,13,2014,7
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,2,4,7.99,13,2014,8
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,3,4,9.4,4,2014,9
A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,1,5,7.38,17,2014,9
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,1,1,6.6,24,2014,1
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,2,1,7.89,24,2014,2
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,1,2,7.45,24,2014,3
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,2,2,8.37,12,2014,4
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,1,3,6.03,16,2014,5
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,2,3,6.98,25,2014,6
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,1,4,6.28,21,2014,7
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,2,4,7.67,14,2014,8
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,3,4,0.0,3,2014,9
8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,1,5,7.54,13,2014,9
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,1,1,6.63,24,2014,1
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,2,1,6.03,24,2014,2
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,1,2,8.2,19,2014,3
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,2,2,6.91,17,2014,4
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,1,3,6.22,14,2014,5
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,2,3,7.19,19,2014,6
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,1,4,7.35,17,2014,7
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,2,4,7.79,16,2014,8
3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,1,5,0.0,3,2014,9
